,AC,AUX1,CmpId,DI4,DirectionFrom,DirectionTo,DispatchDateTime,Distance,ETAOldTime,ETAOldTime1,ETARouteName,ETATime,ETATime1,Ignition,LastNCSentDate,LastTrackdt,Odometer,RouteNo,Speed,VehId,VehNo,WaybillNo,_id,avgspeed,idx_Trackid_pk,location.coordinates,location.type,routeflag,token,directionsss,location.coordinates.lon,location.coordinates.lat,direction,speed,t,prev_t,geometry
10,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:44:00.000Z,0,143,0,100,MH04-EP-784,401079407,6330a87e87759eb4e80ba720,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:44:00+00:00,2022-09-26 00:43:00+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
11,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:45:00.000Z,0,143,0,100,MH04-EP-784,401079407,6330a8bc87759eb4e80ba7e0,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:45:00+00:00,2022-09-26 00:44:00+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
12,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:46:00.000Z,0,143,0,100,MH04-EP-784,401079407,6330a8fa87759eb4e80ba895,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:46:00+00:00,2022-09-26 00:45:00+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
13,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:47:00.000Z,0,143,0,100,MH04-EP-784,401079407,6330a93787759eb4e80ba95e,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:47:00+00:00,2022-09-26 00:46:00+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
14,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:48:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330a96e87759eb4e80ba9fb,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:48:01+00:00,2022-09-26 00:47:00+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
15,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:49:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330a9ac87759eb4e80baaab,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:49:01+00:00,2022-09-26 00:48:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
16,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:50:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330a9ea87759eb4e80bab61,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:50:01+00:00,2022-09-26 00:49:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
17,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:51:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330aa3087759eb4e80bac45,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:51:01+00:00,2022-09-26 00:50:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
18,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:52:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330aa5f87759eb4e80bace7,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:52:01+00:00,2022-09-26 00:51:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
19,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:53:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330aa9d87759eb4e80badb4,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:53:01+00:00,2022-09-26 00:52:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
20,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:54:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330aadb87759eb4e80bae6f,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:54:01+00:00,2022-09-26 00:53:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
21,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:55:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330ab1987759eb4e80baf33,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:55:02+00:00,2022-09-26 00:54:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
22,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:56:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330ab5087759eb4e80bafdd,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:56:01+00:00,2022-09-26 00:55:02+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
23,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:57:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330ab8e87759eb4e80bb099,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:57:01+00:00,2022-09-26 00:56:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
24,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:58:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330abcc87759eb4e80bb15e,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:58:01+00:00,2022-09-26 00:57:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
25,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T00:59:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330ac0387759eb4e80bb210,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 00:59:01+00:00,2022-09-26 00:58:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
26,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:00:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330ac4187759eb4e80bb2e1,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:00:01+00:00,2022-09-26 00:59:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
27,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:01:01.000Z,0,143,0,100,MH04-EP-784,401079407,6330ac8087759eb4e80bb3a5,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:01:01+00:00,2022-09-26 01:00:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
28,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:02:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330acb787759eb4e80bb451,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:02:02+00:00,2022-09-26 01:01:01+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
29,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:03:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330acf587759eb4e80bb501,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:03:02+00:00,2022-09-26 01:02:02+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
30,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:04:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330ad3387759eb4e80bb5b2,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:04:02+00:00,2022-09-26 01:03:02+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
31,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:05:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330ad7187759eb4e80bb66b,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:05:02+00:00,2022-09-26 01:04:02+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
32,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:06:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330ada887759eb4e80bb702,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:06:02+00:00,2022-09-26 01:05:02+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
33,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:07:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330ade687759eb4e80bb7be,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:07:02+00:00,2022-09-26 01:06:02+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
34,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:08:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330ae2487759eb4e80bb873,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:08:02+00:00,2022-09-26 01:07:02+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
35,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:09:03.000Z,0,143,0,100,MH04-EP-784,401079407,6330ae5b87759eb4e80bb910,0,27,"72.9692,19.266268",Point,True,1664021701505,0,72.9692,19.266268,0.0,0.0,2022-09-26 01:09:03+00:00,2022-09-26 01:08:02+00:00,"LINESTRING (72.9692 19.266268, 72.96920001 19.26626801)"
36,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:10:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330ae9987759eb4e80bb9aa,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,70.07940474922333,0.07196581522034794,2022-09-26 01:10:02+00:00,2022-09-26 01:09:03+00:00,"LINESTRING (72.9692 19.266268, 72.969238 19.266281)"
37,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:11:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330aed787759eb4e80bba45,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:11:02+00:00,2022-09-26 01:10:02+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
38,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:12:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330af1587759eb4e80bbae9,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:12:02+00:00,2022-09-26 01:11:02+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
39,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:13:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330af4c87759eb4e80bbb7f,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:13:02+00:00,2022-09-26 01:12:02+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
40,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:14:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330af8a87759eb4e80bbc1c,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:14:02+00:00,2022-09-26 01:13:02+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
41,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:15:02.000Z,0,143,0,100,MH04-EP-784,401079407,6330afc887759eb4e80bbcc7,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:15:02+00:00,2022-09-26 01:14:02+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
42,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:16:03.000Z,0,143,0,100,MH04-EP-784,401079407,6330afff87759eb4e80bbd5b,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:16:03+00:00,2022-09-26 01:15:02+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
43,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:17:03.000Z,0,143,0,100,MH04-EP-784,401079407,6330b03d87759eb4e80bbe04,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:17:03+00:00,2022-09-26 01:16:03+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
44,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:18:03.000Z,0,143,0,100,MH04-EP-784,401079407,6330b07b87759eb4e80bbe9f,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:18:03+00:00,2022-09-26 01:17:03+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
45,False,True,1,False,आनंदनगर आगार,ठाणे स्टेशन,2022-09-24T08:54:26.000Z,0,8.95253385926202,4.262313408583042,आनंदनगर आगार - ठाणे स्टेशन,8.95253385926202,4.262313408583042,False,2019-06-19T13:01:29.843Z,2022-09-26T01:19:03.000Z,0,143,0,100,MH04-EP-784,401079407,6330b0ba87759eb4e80bbf38,0,27,"72.969238,19.266281",Point,True,1664021701505,0,72.969238,19.266281,0.0,0.0,2022-09-26 01:19:03+00:00,2022-09-26 01:18:03+00:00,"LINESTRING (72.969238 19.266281, 72.96923801 19.26628101)"
