,AC,AUX1,CmpId,DI4,DirectionFrom,DirectionTo,DispatchDateTime,Distance,ETAOldTime,ETAOldTime1,ETARouteName,ETATime,ETATime1,Ignition,LastNCSentDate,LastTrackdt,Odometer,RouteNo,Speed,VehId,VehNo,WaybillNo,_id,avgspeed,idx_Trackid_pk,location.coordinates,location.type,routeflag,token,directionsss,location.coordinates.lon,location.coordinates.lat,direction,speed,t,prev_t,geometry
10,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:20:31.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdcbfcfca2bdd886c2081,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:20:31+00:00,2023-01-22 12:20:21+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
11,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:20:41.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdcc8cfca2bdd886c2098,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:20:41+00:00,2023-01-22 12:20:31+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
12,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:20:51.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdcd1cfca2bdd886c20b0,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:20:51+00:00,2023-01-22 12:20:41+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
13,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:21:01.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdcdbcfca2bdd886c20cb,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:21:01+00:00,2023-01-22 12:20:51+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
14,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:21:11.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdce4cfca2bdd886c20e3,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:21:11+00:00,2023-01-22 12:21:01+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
15,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:21:21.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdcf6cfca2bdd886c2108,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:21:21+00:00,2023-01-22 12:21:11+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
16,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:21:31.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd00cfca2bdd886c2123,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:21:31+00:00,2023-01-22 12:21:21+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
17,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:21:41.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd09cfca2bdd886c213d,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:21:41+00:00,2023-01-22 12:21:31+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
18,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:21:51.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd12cfca2bdd886c215b,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:21:51+00:00,2023-01-22 12:21:41+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
19,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:22:01.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd1bcfca2bdd886c2175,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:22:01+00:00,2023-01-22 12:21:51+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
20,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:22:11.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd24cfca2bdd886c218f,0,102,"72.975639,19.186836",Point,True,1674385970594,0,72.975639,19.186836,0.0,0.0,2023-01-22 12:22:11+00:00,2023-01-22 12:22:01+00:00,"LINESTRING (72.975639 19.186836, 72.97563901 19.18683601)"
21,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:22:21.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd2dcfca2bdd886c21a6,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,302.22108040544924,1.0425133003932923,2023-01-22 12:22:21+00:00,2023-01-22 12:22:11+00:00,"LINESTRING (72.975639 19.186836, 72.975555 19.186886)"
22,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:22:32.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd37cfca2bdd886c21bf,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:22:32+00:00,2023-01-22 12:22:21+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
23,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:22:41.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd40cfca2bdd886c21d8,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:22:41+00:00,2023-01-22 12:22:32+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
24,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:22:51.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd49cfca2bdd886c21ef,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:22:51+00:00,2023-01-22 12:22:41+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
25,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:23:01.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd5bcfca2bdd886c2226,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:23:01+00:00,2023-01-22 12:22:51+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
26,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:23:11.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd64cfca2bdd886c223b,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:23:11+00:00,2023-01-22 12:23:01+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
27,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:23:21.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd6dcfca2bdd886c2252,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:23:21+00:00,2023-01-22 12:23:11+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
28,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:23:32.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd77cfca2bdd886c226a,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:23:32+00:00,2023-01-22 12:23:21+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
29,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:23:41.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd80cfca2bdd886c227e,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:23:41+00:00,2023-01-22 12:23:32+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
30,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:23:51.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd89cfca2bdd886c2297,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:23:51+00:00,2023-01-22 12:23:41+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
31,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:24:01.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd92cfca2bdd886c22b6,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:24:01+00:00,2023-01-22 12:23:51+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
32,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:24:11.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdd9bcfca2bdd886c22c8,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:24:11+00:00,2023-01-22 12:24:01+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
33,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:24:21.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccdda4cfca2bdd886c22d7,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:24:21+00:00,2023-01-22 12:24:11+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
34,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:24:32.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccddadcfca2bdd886c22ea,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:24:32+00:00,2023-01-22 12:24:21+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
35,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.79,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:24:41.000Z,9589.814,150,0,169,MH04-EP-836,401131055,63ccddbfcfca2bdd886c2311,0,102,"72.975555,19.186886",Point,True,1674385970594,0,72.975555,19.186886,0.0,0.0,2023-01-22 12:24:41+00:00,2023-01-22 12:24:32+00:00,"LINESTRING (72.975555 19.186886, 72.97555501 19.186886010000002)"
36,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:24:51.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccddc8cfca2bdd886c2327,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,75.04122926336635,1.1643722407730834,2023-01-22 12:24:51+00:00,2023-01-22 12:24:41+00:00,"LINESTRING (72.975555 19.186886, 72.975662 19.186913)"
37,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:25:01.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccddd1cfca2bdd886c2343,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,0.0,0.0,2023-01-22 12:25:01+00:00,2023-01-22 12:24:51+00:00,"LINESTRING (72.975662 19.186913, 72.97566201 19.18691301)"
38,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:25:12.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccdddacfca2bdd886c2355,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,0.0,0.0,2023-01-22 12:25:12+00:00,2023-01-22 12:25:01+00:00,"LINESTRING (72.975662 19.186913, 72.97566201 19.18691301)"
39,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:25:22.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccdde3cfca2bdd886c2369,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,0.0,0.0,2023-01-22 12:25:22+00:00,2023-01-22 12:25:12+00:00,"LINESTRING (72.975662 19.186913, 72.97566201 19.18691301)"
40,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:25:31.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccddeccfca2bdd886c237f,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,0.0,0.0,2023-01-22 12:25:31+00:00,2023-01-22 12:25:22+00:00,"LINESTRING (72.975662 19.186913, 72.97566201 19.18691301)"
41,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:25:41.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccddf5cfca2bdd886c2394,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,0.0,0.0,2023-01-22 12:25:41+00:00,2023-01-22 12:25:31+00:00,"LINESTRING (72.975662 19.186913, 72.97566201 19.18691301)"
42,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:25:51.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccddfecfca2bdd886c23a9,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,0.0,0.0,2023-01-22 12:25:51+00:00,2023-01-22 12:25:41+00:00,"LINESTRING (72.975662 19.186913, 72.97566201 19.18691301)"
43,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:26:01.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccde08cfca2bdd886c23c6,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,0.0,0.0,2023-01-22 12:26:01+00:00,2023-01-22 12:25:51+00:00,"LINESTRING (72.975662 19.186913, 72.97566201 19.18691301)"
44,False,True,1,False,ठाणे स्थानक,दादलानी पार्क,2023-01-22T12:12:58.000Z,97.89,0.0370826644457122,4.815924787513751,ठाणे स्थानक - दादलानी पार्क,0.0370826644457122,4.815924787513751,False,2019-06-24T05:38:46.370Z,2023-01-22T12:26:12.000Z,9589.915,150,0,169,MH04-EP-836,401131055,63ccde11cfca2bdd886c23da,0,102,"72.975662,19.186913",Point,True,1674385970594,0,72.975662,19.186913,0.0,0.0,2023-01-22 12:26:12+00:00,2023-01-22 12:26:01+00:00,"LINESTRING (72.975662 19.186913, 72.97566201 19.18691301)"
